timestamp,open,high,low,close,volume
2026-02-07 09:30:00,68018.95,68036.65,67551.75,67686.05,0
2026-02-07 09:35:00,67693.25,68002.55,67660.55,67988.85,0
2026-02-07 09:40:00,67995.4,68682.15,67995.4,68459.85,0
2026-02-07 09:45:00,68461.15,68461.25,67897.55,68155.95,0
2026-02-07 09:50:00,68164.35,68286.65,68087.35,68185.15,0
2026-02-07 09:55:00,68176.15,68240.45,68062.15,68062.15,0
2026-02-07 10:00:00,68070.75,68089.25,67744.55,68089.05,0
2026-02-07 10:35:00,68596.05,68607.85,68316.45,68316.45,0
2026-02-07 10:40:00,68322.45,68495.95,68309.05,68330.45,0
2026-02-07 10:45:00,68333.85,68595.85,68333.85,68552.55,0
2026-02-07 10:50:00,68550.75,68705.95,68498.05,68588.85,0
2026-02-07 10:55:00,68586.65,68613.75,68475.55,68485.55,0
2026-02-07 11:00:00,68487.35,68677.95,68457.55,68563.15,0
2026-02-07 11:05:00,68563.15,68656.85,68427.85,68616.05,0
2026-02-07 11:10:00,68607.75,68747.95,68575.05,68737.15,0
2026-02-07 11:15:00,68744.05,68750.95,68520.95,68594.05,0
2026-02-07 11:20:00,68592.05,68693.75,68526.65,68692.95,0
2026-02-07 11:25:00,68690.25,68690.75,68435.8,68449.55,0
2026-02-07 11:30:00,68456.45,68456.45,68054.45,68161.35,0
2026-02-07 11:35:00,68157.75,68215.75,68037.85,68042.55,0
2026-02-07 11:40:00,68042.35,68159.95,67999.75,68105.05,0
2026-02-07 11:45:00,68098.15,68156.05,67947.75,67951.85,0
2026-02-07 11:50:00,67958.15,68018.45,67880.5,67994.95,0
2026-02-07 11:55:00,67991.35,68133.2,67991.35,68124.05,0
2026-02-07 12:00:00,68119.65,68277.85,68034.45,68144.05,0
2026-02-07 12:05:00,68147.55,68167.35,67957.45,67981.45,0
2026-02-07 12:10:00,67978.0,68033.85,67883.75,67944.45,0
2026-02-07 12:15:00,67941.45,68033.95,67839.55,67925.05,0
2026-02-07 12:20:00,67932.15,68087.65,67928.75,68071.95,0
2026-02-07 12:25:00,68071.95,68110.95,67903.05,67931.15,0
2026-02-07 12:30:00,67928.25,68052.95,67825.05,67826.55,0
2026-02-07 12:35:00,67832.35,67919.15,67609.05,67619.55,0
2026-02-07 12:40:00,67613.75,67815.05,67609.05,67778.85,0
2026-02-07 12:45:00,67783.0,67841.85,67585.05,67692.25,0
2026-02-07 12:50:00,67693.2,67893.65,67693.2,67880.35,0
2026-02-07 12:55:00,67880.35,68026.95,67880.35,67975.15,0
2026-02-07 13:00:00,67974.6,68091.35,67878.45,68065.25,0
2026-02-07 13:05:00,68062.75,68131.45,67972.65,68075.05,0
2026-02-07 13:10:00,68070.55,68096.95,67929.25,67929.25,0
2026-02-07 13:15:00,67927.45,68038.95,67927.45,68023.55,0
2026-02-07 13:20:00,68029.95,68078.45,67858.95,67867.55,0
2026-02-07 13:25:00,67862.75,67974.05,67851.95,67906.65,0
2026-02-07 13:30:00,67913.25,68030.75,67903.15,67939.55,0
2026-02-07 13:35:00,67942.95,67970.95,67793.15,67836.75,0
2026-02-07 13:40:00,67841.45,67893.95,67771.55,67804.75,0
2026-02-07 13:45:00,67807.4,67889.95,67735.05,67756.65,0
2026-02-07 13:50:00,67752.35,67845.15,67679.05,67703.25,0
2026-02-07 13:55:00,67703.45,68012.95,67703.45,67955.55,0
2026-02-07 14:00:00,67954.15,68416.95,67889.55,68389.55,0
2026-02-07 14:05:00,68383.75,68807.55,68260.65,68751.85,0
2026-02-07 14:10:00,68751.05,68939.35,68573.85,68824.75,0
2026-02-07 14:15:00,68817.95,69956.45,68702.05,69832.95,0
2026-02-07 14:20:00,69828.55,69828.55,69170.85,69234.35,0
2026-02-07 14:25:00,69230.05,69447.05,69135.55,69296.05,0
2026-02-07 14:30:00,69289.45,69952.1,69264.75,69570.35,0
2026-02-07 14:35:00,69574.55,69689.05,69266.35,69275.15,0
2026-02-07 14:40:00,69278.05,69403.75,69114.25,69137.65,0
2026-02-07 14:45:00,69132.25,69268.45,69055.85,69217.75,0
2026-02-07 14:50:00,69223.95,69293.95,68803.95,68804.25,0
2026-02-07 14:55:00,68800.25,69029.95,68794.05,69007.25,0
2026-02-07 15:00:00,69018.35,69244.95,68881.75,69132.35,0
2026-02-07 15:05:00,69126.65,69153.95,68953.05,69101.05,0
2026-02-07 15:10:00,69110.45,69153.95,68911.05,68975.25,0
2026-02-07 15:15:00,68979.0,69154.65,68910.55,69112.25,0
2026-02-07 15:20:00,69117.85,69199.35,69038.05,69199.35,0
2026-02-07 15:25:00,69202.95,69264.95,69150.65,69233.25,0
2026-02-07 15:30:00,69245.85,69342.4,68987.45,69095.65,0
2026-02-07 15:35:00,69131.05,69160.05,68812.85,68818.25,0
2026-02-07 15:40:00,68823.05,68991.75,68800.25,68875.75,0
2026-02-07 15:45:00,68882.95,69013.95,68849.55,68986.15,0
2026-02-07 15:50:00,68986.15,69097.85,68911.05,69009.45,0
2026-02-07 15:55:00,69013.25,69076.05,68967.05,69076.05,0
2026-02-07 16:00:00,69075.25,69104.95,68976.45,69066.95,0
2026-02-07 16:05:00,69060.45,69060.45,68925.05,69014.45,0
2026-02-07 16:10:00,69012.45,69167.05,68919.15,68997.65,0
2026-02-07 16:15:00,68993.45,69020.95,68841.25,69004.75,0
2026-02-07 16:20:00,69002.55,69071.75,68956.65,69020.05,0
2026-02-07 16:25:00,69026.35,69125.95,68942.45,68942.45,0
2026-02-07 16:30:00,68933.0,69023.55,68897.45,68902.25,0
2026-02-07 16:35:00,68902.25,68985.45,68435.0,68551.95,0
2026-02-07 16:40:00,68545.45,68854.95,68534.35,68786.95,0
2026-02-07 16:45:00,68792.25,68822.35,68355.55,68443.25,0
2026-02-07 16:50:00,68443.6,68691.45,68443.6,68530.55,0
2026-02-07 16:55:00,68530.55,68678.25,68503.05,68628.25,0
2026-02-07 17:00:00,68631.05,69034.95,68533.05,68976.95,0
2026-02-07 17:05:00,68972.8,69101.35,68868.45,68941.75,0
2026-02-07 17:10:00,68940.55,69163.1,68814.85,69089.65,0
2026-02-07 17:15:00,69093.55,69195.95,68950.45,69064.95,0
2026-02-07 17:20:00,69069.35,69477.75,69069.05,69319.35,0
2026-02-07 17:25:00,69307.35,69307.35,69128.05,69240.55,0
2026-02-07 17:30:00,69244.75,69736.45,69156.05,69475.15,0
2026-02-07 17:35:00,69460.45,69594.95,69416.15,69486.05,0
2026-02-07 17:40:00,69478.05,69524.95,69249.25,69291.85,0
2026-02-07 17:45:00,69300.85,69454.95,69296.35,69327.05,0
2026-02-07 17:50:00,69323.05,69323.05,69034.65,69064.75,0
2026-02-07 17:55:00,69057.95,69153.75,69034.85,69130.35,0
2026-02-07 18:00:00,69130.25,69265.95,69075.05,69171.35,0
2026-02-07 18:05:00,69173.85,69875.45,68972.25,69489.95,0
2026-02-07 18:10:00,69473.35,69625.15,69163.1,69433.25,0
2026-02-07 18:15:00,69430.75,69745.95,69254.05,69299.95,0
2026-02-07 18:20:00,69290.35,69481.55,69262.55,69385.25,0
2026-02-07 18:25:00,69381.9,69454.25,69267.95,69284.35,0
2026-02-07 18:30:00,69288.25,69454.95,69288.25,69329.95,0
2026-02-07 18:35:00,69327.35,69406.75,69121.85,69353.35,0
2026-02-07 18:40:00,69359.95,69380.85,69219.05,69307.15,0
2026-02-07 18:45:00,69312.45,69342.95,69047.05,69058.05,0
2026-02-07 18:50:00,69063.45,69067.85,68880.05,68978.05,0
2026-02-07 18:55:00,68984.85,69029.05,68813.05,68935.95,0
2026-02-07 19:00:00,68938.25,69062.45,68872.65,69060.95,0
2026-02-07 19:05:00,69062.35,69062.45,68729.65,68801.85,0
2026-02-07 19:10:00,68799.05,68822.55,68631.55,68734.75,0
2026-02-07 19:15:00,68734.75,68889.95,68567.55,68881.45,0
2026-02-07 19:20:00,68883.35,68950.05,68820.05,68921.05,0
2026-02-07 19:25:00,68919.55,69107.55,68913.25,69055.35,0
2026-02-07 19:30:00,69056.35,69103.35,68925.05,68978.45,0
2026-02-07 19:35:00,68985.05,69396.25,68981.15,69385.75,0
2026-02-07 19:40:00,69392.45,69397.65,69191.05,69279.45,0
2026-02-07 19:45:00,69286.55,69321.35,69197.95,69229.75,0
2026-02-07 19:50:00,69235.85,69247.45,69084.45,69084.45,0
2026-02-07 19:55:00,69084.45,69194.15,69038.65,69168.55,0
2026-02-07 20:00:00,69163.05,69271.55,69086.85,69170.85,0
2026-02-07 20:05:00,69173.25,69249.45,69028.35,69037.15,0
2026-02-07 20:10:00,69039.75,69071.05,68988.05,69018.65,0
2026-02-07 20:15:00,69018.65,69298.35,69002.05,69251.25,0
2026-02-07 20:20:00,69241.75,69510.95,69212.55,69326.95,0
2026-02-07 20:25:00,69320.75,69342.15,69204.65,69336.95,0
2026-02-07 20:30:00,69339.45,69540.35,69249.25,69512.25,0
2026-02-07 20:35:00,69508.05,69651.75,69390.55,69439.15,0
2026-02-07 20:40:00,69442.0,69530.75,69353.35,69491.35,0
2026-02-07 20:45:00,69487.55,69622.95,69401.95,69622.95,0
2026-02-07 20:50:00,69622.95,69682.95,69476.25,69535.15,0
2026-02-07 20:55:00,69535.15,69535.15,69394.05,69486.95,0
2026-02-07 21:00:00,69478.9,69510.55,69356.05,69462.05,0
2026-02-07 21:05:00,69460.65,69566.6,69347.15,69354.85,0
2026-02-07 21:10:00,69357.25,69384.65,69264.35,69334.05,0
2026-02-07 21:15:00,69329.35,69383.65,69321.65,69363.85,0
2026-02-07 21:20:00,69363.85,69524.85,69325.35,69478.05,0
2026-02-07 21:25:00,69478.05,69482.25,69403.85,69407.45,0
2026-02-07 21:30:00,69407.45,69407.45,69265.05,69335.15,0
2026-02-07 21:35:00,69337.85,69473.45,69331.05,69404.15,0
2026-02-07 21:40:00,69397.85,69435.95,69317.05,69324.15,0
2026-02-07 21:45:00,69318.15,69482.95,69310.05,69409.65,0
2026-02-07 21:50:00,69408.05,69437.15,69312.55,69340.85,0
2026-02-07 21:55:00,69337.35,69356.95,69244.65,69349.25,0
2026-02-07 22:00:00,69343.35,69398.95,69245.15,69384.95,0
2026-02-07 22:05:00,69384.95,69390.15,69262.55,69277.25,0
2026-02-07 22:10:00,69276.85,69375.85,69227.75,69295.65,0
2026-02-07 22:15:00,69295.65,69373.35,69269.15,69330.65,0
2026-02-07 22:20:00,69328.35,69447.95,69322.95,69398.95,0
2026-02-07 22:25:00,69405.95,69467.35,69383.75,69419.15,0
2026-02-07 22:30:00,69420.35,69514.95,69347.35,69514.95,0
2026-02-07 22:35:00,69517.95,69608.45,69517.95,69572.85,0
2026-02-07 22:40:00,69571.45,69596.45,69520.05,69520.05,0
2026-02-07 22:45:00,69520.05,69597.55,69520.05,69546.55,0
2026-02-07 22:50:00,69546.55,69709.55,69546.05,69621.65,0
2026-02-07 22:55:00,69618.95,69635.65,69487.45,69605.85,0
2026-02-07 23:00:00,69606.25,69678.95,69462.55,69512.65,0
2026-02-07 23:05:00,69505.9,69559.65,69422.05,69483.25,0
2026-02-07 23:10:00,69480.05,69551.85,69462.55,69505.35,0
2026-02-07 23:15:00,69500.15,69500.15,69394.45,69456.35,0
2026-02-07 23:20:00,69454.15,69536.85,69426.85,69523.05,0
2026-02-07 23:25:00,69525.35,69587.35,69472.15,69472.15,0
2026-02-07 23:30:00,69472.05,69629.15,69462.55,69613.35,0
2026-02-07 23:35:00,69613.35,69625.45,69485.05,69485.05,0
2026-02-07 23:40:00,69480.95,69552.95,69432.05,69432.05,0
2026-02-07 23:45:00,69431.45,69466.05,69321.15,69442.95,0
2026-02-07 23:50:00,69444.65,69456.25,69413.75,69449.05,0
2026-02-07 23:55:00,69449.05,69479.55,69380.45,69479.55,0
2026-02-08 00:00:00,69476.15,69503.95,69432.15,69493.85,0
2026-02-08 00:05:00,69488.85,69674.95,69450.85,69627.55,0
2026-02-08 00:10:00,69624.65,69624.65,69435.55,69524.25,0
2026-02-08 00:15:00,69524.25,69538.95,69390.05,69458.25,0
2026-02-08 00:20:00,69454.25,69510.65,69442.75,69452.75,0
2026-02-08 00:25:00,69452.75,69552.95,69422.05,69552.95,0
2026-02-08 00:30:00,69550.05,69550.05,69459.25,69484.85,0
2026-02-08 00:35:00,69484.85,69524.95,69352.15,69414.15,0
2026-02-08 00:40:00,69415.25,69487.95,69341.85,69375.55,0
2026-02-08 00:45:00,69377.05,69399.25,69296.15,69348.35,0
2026-02-08 00:50:00,69348.35,69437.05,69348.35,69388.15,0
2026-02-08 00:55:00,69388.15,69460.95,69364.35,69374.25,0
2026-02-08 01:00:00,69375.95,69404.95,69125.15,69131.55,0
2026-02-08 01:05:00,69129.35,69209.85,68832.05,68915.25,0
2026-02-08 01:10:00,68911.05,69062.95,68889.95,69037.65,0
2026-02-08 01:15:00,69041.9,69097.95,68904.05,68905.35,0
2026-02-08 01:20:00,68892.9,68935.25,68753.15,68930.55,0
2026-02-08 01:25:00,68926.15,69090.95,68912.95,69008.15,0
2026-02-08 01:30:00,69016.35,69132.95,69016.35,69117.45,0
2026-02-08 01:35:00,69118.55,69252.05,69118.55,69219.25,0
2026-02-08 01:40:00,69215.95,69264.15,69177.05,69229.55,0
2026-02-08 01:45:00,69233.05,69360.45,69223.05,69337.75,0
2026-02-08 01:50:00,69337.25,69431.55,69285.55,69317.65,0
2026-02-08 01:55:00,69317.65,69317.65,69229.05,69265.75,0
2026-02-08 02:00:00,69268.65,69363.95,69138.85,69361.75,0
2026-02-08 02:05:00,69361.75,69406.85,69305.15,69316.75,0
2026-02-08 02:10:00,69313.85,69356.95,69268.05,69331.35,0
2026-02-08 02:15:00,69331.95,69331.95,69086.05,69108.75,0
2026-02-08 02:20:00,69109.55,69161.35,69015.05,69015.05,0
2026-02-08 02:25:00,69012.75,69157.05,68983.05,69018.25,0
2026-02-08 02:30:00,69016.45,69075.55,68972.25,68992.75,0
2026-02-08 02:35:00,68990.55,69139.05,68939.85,69054.75,0
2026-02-08 02:40:00,69054.95,69057.95,68862.55,68932.55,0
2026-02-08 02:45:00,68938.55,69110.45,68872.95,69069.55,0
2026-02-08 02:50:00,69075.25,69167.95,68964.35,68967.05,0
2026-02-08 02:55:00,68976.8,69138.75,68974.15,69110.75,0
2026-02-08 03:00:00,69107.25,69261.85,69073.45,69245.65,0
2026-02-08 03:05:00,69243.95,69301.05,69184.05,69277.45,0
2026-02-08 03:10:00,69273.25,69374.95,69240.05,69350.85,0
2026-02-08 03:15:00,69343.85,69343.85,69216.45,69251.85,0
