timestamp,open,high,low,close,volume,log_return,atr,std_dev
2026-02-07 00:20:00,70538.55,70650.65,70500.75,70635.95,0,0.0014096242109062442,247.41677979046239,0.001989171757452623
2026-02-07 00:25:00,70635.95,70783.75,70597.15,70777.15,0,0.001996986798605661,243.0634452589229,0.001894725666759401
2026-02-07 00:30:00,70783.75,70974.95,70776.35,70966.0,0,0.0026646806105898625,239.8811866016974,0.001973015434197196
2026-02-07 00:35:00,70967.25,71436.35,70917.05,71216.45,0,0.003522941952826975,259.8764208246752,0.0021091696968208048
2026-02-07 00:40:00,71225.45,71301.95,71069.3,71165.45,0,-0.0007163832226023017,257.92835201691116,0.0016829003741054862
2026-02-07 00:45:00,71173.3,71416.05,71031.95,71332.45,0,0.002343895263803863,266.954916505928,0.001689639429756497
2026-02-07 00:50:00,71327.3,71547.05,71295.65,71535.05,0,0.0028361962771054437,265.8422137458686,0.001721290221810953
2026-02-07 00:55:00,71532.55,71532.55,71263.05,71317.25,0,-0.0030493057341533544,266.282657423071,0.002056610705399775
2026-02-07 01:00:00,71313.55,71662.05,71300.15,71610.95,0,0.004109761591989038,273.1211439857371,0.0022042012799109766
2026-02-07 01:05:00,71620.25,71718.55,71326.05,71364.15,0,-0.003452352824075025,281.6582629794659,0.002544390442813074
2026-02-07 01:10:00,71363.75,71363.75,71027.65,71080.55,0,-0.003981901393581092,285.579820011972,0.002810958180800963
2026-02-07 01:15:00,71089.45,71089.45,70584.05,70696.15,0,-0.0054226250425535765,301.29722777945716,0.0032208471653413385
2026-02-07 01:20:00,70703.05,70903.95,70547.35,70563.95,0,-0.0018717251169337683,305.2511554486878,0.003152110089461097
2026-02-07 01:25:00,70569.55,70736.1,70513.55,70536.45,0,-0.00038979337192794595,299.3387513781721,0.003120164435663297
2026-02-07 01:30:00,70539.85,70840.55,70521.65,70709.15,0,0.0024453871279668036,300.7371207678045,0.0031680713405723634
2026-02-07 01:35:00,70711.45,70804.35,70615.05,70800.25,0,0.0012875471535503046,292.7713103184593,0.0031405001115135593
2026-02-07 01:40:00,70797.45,70807.35,70601.75,70609.35,0,-0.0026999597759738776,286.5404184566589,0.003120642316422717
2026-02-07 01:45:00,70600.65,70742.85,70575.05,70686.85,0,0.0010969864408501165,278.0534332458293,0.002951206908993968
2026-02-07 01:50:00,70691.55,70708.95,70503.55,70542.15,0,-0.002049154927576913,272.8607623516596,0.0029789372826629587
2026-02-07 01:55:00,70542.15,70615.15,70472.65,70543.85,0,2.4098776634100982e-05,263.5440480249466,0.002863159703130573
2026-02-07 02:00:00,70536.95,70572.15,70142.45,70220.05,0,-0.00460061949293723,275.4185215349021,0.002827482898882224
2026-02-07 02:05:00,70215.0,70238.65,69975.75,70066.45,0,-0.0021898053109766637,274.5239083005856,0.0027963288266884254
2026-02-07 02:10:00,70069.05,70274.95,70041.05,70247.45,0,0.002579931145742871,271.620895470554,0.0025926618290242716
2026-02-07 02:15:00,70248.65,70305.55,70031.05,70138.05,0,-0.0015585658368640369,271.8266316794139,0.0025243389102232007
2026-02-07 02:20:00,70151.25,70424.15,70115.05,70325.95,0,0.0026754202084570203,274.49004756547845,0.002593752426019525
2026-02-07 02:25:00,70325.95,70420.95,70038.45,70079.05,0,-0.003516972394061027,282.20782215980944,0.0023707926746513557
2026-02-07 02:30:00,70087.05,70151.95,69842.95,69976.25,0,-0.0014679918355274002,284.1221890001398,0.00235689194123277
2026-02-07 02:35:00,69983.75,69983.75,69756.85,69756.85,0,-0.003140274999951955,280.03362084681834,0.0024510123881364425
2026-02-07 02:40:00,69761.65,69860.25,69683.35,69700.55,0,-0.000807415068093741,272.66480999691663,0.002267644137817159
2026-02-07 02:45:00,69709.25,69899.45,69690.95,69853.35,0,0.0021898357704252594,268.08038245038836,0.002349795972798956
2026-02-07 02:50:00,69848.05,70295.55,69842.95,70128.25,0,0.0039276641129454455,281.26363108733733,0.0026242580070613922
2026-02-07 02:55:00,70123.05,70131.95,69889.95,69924.45,0,-0.002910335093142408,278.45843872782496,0.0026563883454025165
2026-02-07 03:00:00,69924.05,70021.95,69844.55,69974.15,0,0.0007105146454765555,271.23843184222625,0.0026569241035104482
2026-02-07 03:05:00,69979.65,70056.75,69912.05,69954.05,0,-0.00028729019794776,262.1981737932397,0.002652800990792818
2026-02-07 03:10:00,69947.65,69947.65,69711.45,69808.75,0,-0.002079237856527057,260.7980455674874,0.0024371042999927275
2026-02-07 03:15:00,69809.2,70050.9,69788.15,69927.35,0,0.0016974858820079423,260.9374948066853,0.0024413479921411487
2026-02-07 03:20:00,69918.75,70035.35,69842.45,69952.05,0,0.0003531613698187847,256.0768994712289,0.0023198919320739073
2026-02-07 03:25:00,69958.95,70149.45,69938.85,69959.75,0,0.00011006934379760808,252.82806894665532,0.0022930212905363768
2026-02-07 03:30:00,69955.35,70195.35,69901.45,70167.65,0,0.0029673019344472963,255.7621813166025,0.002322140318301656
2026-02-07 03:35:00,70171.15,70308.35,70150.05,70213.65,0,0.0006553579664298117,248.79970892900985,0.0021169734008610794
2026-02-07 03:40:00,70206.05,70291.55,70185.05,70254.25,0,0.0005780680302132286,238.6342400899087,0.002067695895236133
2026-02-07 03:45:00,70254.05,70551.95,70230.95,70509.85,0,0.0036316117663126824,244.51815572359982,0.0019960679884698978
2026-02-07 03:50:00,70517.05,70653.95,70430.45,70486.45,0,-0.0003319236067166215,243.01670556218497,0.001971109005565993
2026-02-07 03:55:00,70488.85,70518.95,70430.05,70444.75,0,-0.0005917781331166441,232.0073255060222,0.0019604970682672185
2026-02-07 04:00:00,70438.05,70552.15,70360.35,70521.45,0,0.0010882042300769754,229.13512078622557,0.0017224239296911089
2026-02-07 04:05:00,70530.55,70600.45,70318.45,70356.65,0,-0.0023396124049561975,232.91149234642592,0.001642987027221255
2026-02-07 04:10:00,70351.8,70469.65,70347.75,70402.65,0,0.0006535980448548663,224.98149798479335,0.0016423368226266676
2026-02-07 04:15:00,70395.45,70434.95,70289.95,70367.75,0,-0.0004958428862181269,219.26813106296342,0.0016503290839945154
2026-02-07 04:20:00,70367.05,70438.95,70326.05,70438.95,0,0.0010113155988794743,211.66991001869562,0.0014889480816695938
2026-02-07 04:25:00,70441.95,70552.85,70367.05,70417.05,0,-0.00031095587233003966,209.8219469720396,0.0014761234106969825
2026-02-07 04:30:00,70410.05,70521.45,70365.65,70471.55,0,0.0007736609309541605,205.96301865867522,0.0014772169764933072
2026-02-07 04:35:00,70474.15,70530.65,70409.05,70444.95,0,-0.0003775285408868942,199.93677290225148,0.0014934996691394835
2026-02-07 04:40:00,70444.95,70476.95,70395.05,70427.05,0,-0.0002541314114420705,191.50516447984918,0.0013213097693886473
2026-02-07 04:45:00,70423.05,70423.05,70151.35,70164.35,0,-0.003737075037776588,197.51935309979862,0.0016909208150899058
2026-02-07 04:50:00,70158.35,70279.05,70122.05,70279.05,0,0.0016333985862140381,194.62499213197725,0.0017437788671446752
2026-02-07 04:55:00,70280.95,70349.35,70224.45,70327.65,0,0.0006912899873961912,189.64444147337625,0.0014236987530693306
2026-02-07 05:00:00,70333.95,70510.25,70260.35,70376.95,0,0.0007007589235527089,193.9485656789607,0.0014421233782410169
2026-02-07 05:05:00,70376.85,70504.85,70238.55,70490.85,0,0.001617119381738375,199.11669891849297,0.0015049485253342482
2026-02-07 05:10:00,70490.15,70783.75,70477.35,70712.55,0,0.0031401535964984627,206.7800309431933,0.0017012929037819183
2026-02-07 05:15:00,70705.55,70813.05,70575.05,70640.05,0,-0.001025803647863298,209.01009333953144,0.001582948896915057
2026-02-07 05:20:00,70636.95,70653.95,70536.85,70641.85,0,2.5480971024562742e-05,202.44491005976775,0.0015806631198901076
2026-02-07 05:25:00,70641.85,70859.55,70628.85,70829.35,0,0.0026507177402324703,204.46318118594655,0.0016877163954292429
2026-02-07 05:30:00,70826.95,70829.45,70689.05,70720.55,0,-0.0015372673725133983,199.88713352849717,0.0017603765393572315
2026-02-07 05:35:00,70717.4,70836.05,70664.75,70804.85,0,0.0011913057298541768,197.84515143753515,0.00176702920368243
2026-02-07 05:40:00,70799.45,70799.45,70556.9,70698.85,0,-0.001498194320391358,201.42414077281165,0.001832420134483053
2026-02-07 05:45:00,70698.15,70760.55,70595.85,70711.75,0,0.0001824474266536144,198.800939143167,0.0018242317754243171
2026-02-07 05:50:00,70707.55,70819.55,70684.25,70817.05,0,0.001488036631838401,194.2650795542399,0.001845029364160723
2026-02-07 05:55:00,70815.05,70897.15,70678.35,70888.95,0,0.0010147771607418971,196.01760193554642,0.0014130199371431825
2026-02-07 06:00:00,70882.05,71194.25,70808.15,71060.15,0,0.0024121334056923685,209.59511797440743,0.0014655066075781385
2026-02-07 06:05:00,71067.35,71155.95,70931.75,71049.85,0,-0.0001449581312789279,210.63833823756758,0.0014867061095296483
2026-02-07 06:10:00,71054.35,71290.55,71007.05,71189.65,0,0.0019656993312726903,215.84280937665116,0.0015228070609631299
2026-02-07 06:15:00,71186.05,71365.95,71112.25,71365.95,0,0.002473422157823576,218.54692661473266,0.0015736304449217807
2026-02-07 06:20:00,71348.0,71666.15,71271.35,71497.55,0,0.0018423185379384717,231.13657103506014,0.0014647878391412796
2026-02-07 06:25:00,71493.6,71493.6,71049.35,71126.65,0,-0.005201092607176338,246.64126083659608,0.0021345475956139576
2026-02-07 06:30:00,71124.45,71230.45,71025.05,71135.95,0,0.00013074413111041332,243.69542841110325,0.0021329689945195026
2026-02-07 06:35:00,71130.95,71141.05,70850.95,70851.35,0,-0.004008814607233564,247.01007000618182,0.0023476959614190385
2026-02-07 06:40:00,70846.35,70930.85,70642.25,70677.45,0,-0.0024574515931197714,249.9808037079741,0.002406849401722461
2026-02-07 06:45:00,70683.05,70776.05,70577.05,70646.75,0,-0.0004344620451826229,246.3392899369931,0.0023817766279895913
2026-02-07 06:50:00,70647.4,70777.95,70640.05,70688.55,0,0.0005915012204130558,238.59357147764587,0.002356788520713018
2026-02-07 06:55:00,70685.05,70762.65,70619.05,70736.75,0,0.0006816319550494313,231.80827172070576,0.0023636966472147217
2026-02-07 07:00:00,70736.55,70836.25,70668.45,70710.85,0,-0.0003662133580131745,227.2362243742964,0.0023270931047344495
2026-02-07 07:05:00,70706.35,70906.05,70638.6,70889.95,0,0.00252964807411869,230.10865321742372,0.0024167670832517243
2026-02-07 07:10:00,70895.25,70910.95,70742.05,70888.25,0,-2.3981119806604585e-05,225.73658352346374,0.0023153852263839603
2026-02-07 07:15:00,70888.25,71072.05,70888.25,70972.65,0,0.001189898132018014,222.74109861649924,0.0023439372831990228
2026-02-07 07:20:00,70976.0,71156.95,70970.55,71045.65,0,0.0010280366182276455,220.14529406544216,0.0022939218097027055
2026-02-07 07:25:00,71045.65,71046.25,70144.95,70245.15,0,-0.011331361494382058,268.799406879488,0.003648851140129787
2026-02-07 07:30:00,70239.75,70350.95,70175.05,70285.95,0,0.0005806544052717014,262.16370896632105,0.0035847939718554917
2026-02-07 07:35:00,70288.85,70385.95,70164.45,70180.85,0,-0.0014964392954461968,259.2591477608807,0.0034003697097544972
2026-02-07 07:40:00,70181.95,70258.05,70081.65,70208.85,0,0.0003988896674224842,253.34061721630593,0.003407710278010881
2026-02-07 07:45:00,70208.35,70268.4,70135.8,70185.95,0,-0.0003262229114340312,244.71626036647396,0.0032925432259046875
2026-02-07 07:50:00,70193.95,70214.05,69953.95,69953.95,0,-0.0033109801269067996,245.81510211187089,0.003335725908474105
2026-02-07 07:55:00,69953.95,70138.75,69927.85,70138.75,0,0.002638254629826739,243.3211595024469,0.003455939555315771
2026-02-07 08:00:00,70138.45,70164.45,69997.15,70164.45,0,0.0003663494530051673,237.8910630452945,0.0034509121727355884
2026-02-07 08:05:00,70163.05,70286.95,70025.75,70134.05,0,-0.0004333617319609496,239.5559909956692,0.0034335823504857395
2026-02-07 08:10:00,70136.15,70186.45,69954.55,70087.05,0,-0.000670369890981225,239.0091333119281,0.0034328751603419916
2026-02-07 08:15:00,70080.55,70081.55,69860.5,69926.65,0,-0.002291205363045863,238.11919342896633,0.003331529681220588
2026-02-07 08:20:00,69929.25,70157.75,69929.25,70116.95,0,0.0027177267241094453,237.6178215337322,0.0034695988306209457
2026-02-07 08:25:00,70123.55,70257.55,70123.55,70191.15,0,0.0010576724639148798,230.68796512506674,0.003463995258132849
2026-02-07 08:30:00,70189.65,70265.35,70121.35,70160.75,0,-0.0004331968498524319,224.49595764858242,0.0034267878914632137
2026-02-07 08:35:00,70163.95,70279.95,70157.05,70206.95,0,0.0006582711217506411,217.2390926835336,0.0016615698887797214
2026-02-07 08:40:00,70206.95,70279.95,69949.65,70049.75,0,-0.002241605083033958,225.31488298671658,0.0017495047702410973
2026-02-07 08:45:00,70043.05,70061.25,69742.45,69754.95,0,-0.004217317971956225,231.99239995113746,0.002028625407107902
2026-02-07 08:50:00,69756.35,69817.15,69312.25,69334.55,0,-0.006045046969153639,251.48582328417785,0.0025009702608022174
2026-02-07 08:55:00,69344.05,69434.25,68715.65,68746.25,0,-0.008521149351687898,284.85115870011305,0.0032147448914361795
2026-02-07 09:00:00,68750.45,69057.15,68710.05,68752.05,0,8.436467946798002e-05,289.29750909555537,0.0031940303161844936
2026-02-07 09:05:00,68741.85,68794.45,68232.1,68478.35,0,-0.003988917366907346,308.8012771347289,0.003063811018245248
2026-02-07 09:10:00,68488.55,68629.05,67916.55,67916.55,0,-0.008237891257062358,337.63692585373354,0.0034532303703381983
2026-02-07 09:15:00,67925.85,68210.75,67317.55,67788.65,0,-0.0018849688570550204,377.3200353653804,0.0034136009213239504
2026-02-07 09:20:00,67789.35,68104.95,67601.55,67767.65,0,-0.000309834366502947,386.32575403420793,0.003429217424252372
2026-02-07 09:25:00,67768.35,68044.75,67768.35,68014.35,0,0.0036337698878792196,378.52390890228185,0.0037907364902791244
2026-02-07 09:30:00,68018.95,68036.65,67551.75,67686.05,0,-0.004838609768534268,386.1222061499473,0.0036036485898293886
2026-02-07 09:35:00,67693.25,68002.55,67660.55,67988.85,0,0.004463618587461922,382.97061806046787,0.003961025842042708
2026-02-07 09:40:00,67995.4,68682.15,67995.4,68459.85,0,0.006903720895940831,405.13701512819665,0.004649300798679773
2026-02-07 09:45:00,68461.15,68461.25,67897.55,68155.95,0,-0.004448980297569535,416.4629486177893,0.0046459180187108364
2026-02-07 09:50:00,68164.35,68286.65,68087.35,68185.15,0,0.0004283374631192961,400.9513018019379,0.00469498401389257
2026-02-07 09:55:00,68176.15,68240.45,68062.15,68062.15,0,-0.0018055408571732527,385.0476301245352,0.0046485018665717425
2026-02-07 10:00:00,68070.75,68089.25,67744.55,68089.05,0,0.00039514892780998314,382.1656553220657,0.004507812187433078
2026-02-07 10:35:00,68596.05,68607.85,68316.45,68316.45,0,0.003334179496609987,391.92525521357504,0.00414480666285331
2026-02-07 10:40:00,68322.45,68495.95,68309.05,68330.45,0,0.00020490768614571226,377.2805887720962,0.004146122573197797
2026-02-07 10:45:00,68333.85,68595.85,68333.85,68552.55,0,0.0032451099830716596,369.28911543217055,0.004120421596543793
2026-02-07 10:50:00,68550.75,68705.95,68498.05,68588.85,0,0.0005293806370321896,357.761317838266,0.003354480499940406
2026-02-07 10:55:00,68586.65,68613.75,68475.55,68485.55,0,-0.0015072109679914022,342.0783619727878,0.0033335107926627376
2026-02-07 11:00:00,68487.35,68677.95,68457.55,68563.15,0,0.0011324442813838071,333.3870480405946,0.0033211478481622123
2026-02-07 11:05:00,68563.15,68656.85,68427.85,68616.05,0,0.0007712539892670424,325.9308284412404,0.003222133774148727
2026-02-07 11:10:00,68607.75,68747.95,68575.05,68737.15,0,0.001763337605219428,315.0000524189915,0.0028181409457731406
2026-02-07 11:15:00,68744.05,68750.95,68520.95,68594.05,0,-0.0020840137097995794,308.9286187818656,0.0027598186016242806
2026-02-07 11:20:00,68592.05,68693.75,68526.65,68692.95,0,0.0014407775988750276,298.79800110709994,0.002116141438119963
2026-02-07 11:25:00,68690.25,68690.75,68435.8,68449.55,0,-0.0035495963040270985,295.82314332686406,0.0019714580269165707
2026-02-07 11:30:00,68456.45,68456.45,68054.45,68161.35,0,-0.004219288908193299,303.4072058394582,0.002311450274642065
2026-02-07 11:35:00,68157.75,68215.75,68037.85,68042.55,0,-0.001744443883420932,294.4424039716707,0.002307884778607554
2026-02-07 11:40:00,68042.35,68159.95,67999.75,68105.05,0,0.0009181212799982668,284.8536593900197,0.0023193351807272848
2026-02-07 11:45:00,68098.15,68156.05,67947.75,67951.85,0,-0.0022519999315902687,279.3855400992037,0.002181114756793099
2026-02-07 11:50:00,67958.15,68018.45,67880.5,67994.95,0,0.0006340715845317506,269.2830002117833,0.0021929850226672853
2026-02-07 11:55:00,67991.35,68133.2,67991.35,68124.05,0,0.0018968702195833738,260.1806419587152,0.00204767983986311
2026-02-07 12:00:00,68119.65,68277.85,68034.45,68144.05,0,0.000293538988855239,258.9820245420479,0.002039977319869509
2026-02-07 12:05:00,68147.55,68167.35,67957.45,67981.45,0,-0.0023889730775270126,255.476165282509,0.002087693172727812
2026-02-07 12:10:00,67978.0,68033.85,67883.75,67944.45,0,-0.0005444142862230493,247.94929560873302,0.0020324927048234673
2026-02-07 12:15:00,67941.45,68033.95,67839.55,67925.05,0,-0.0002855681390133117,244.12434558027326,0.0019950272273689305
2026-02-07 12:20:00,67932.15,68087.65,67928.75,68071.95,0,0.002160342612452103,238.30117755517702,0.002035497395110491
2026-02-07 12:25:00,68071.95,68110.95,67903.05,67931.15,0,-0.0020705417788636237,236.12966470518998,0.002034793092641893
2026-02-07 12:30:00,67928.25,68052.95,67825.05,67826.55,0,-0.0015409810375217404,235.5418314698644,0.0019484135934126614
2026-02-07 12:35:00,67832.35,67919.15,67609.05,67619.55,0,-0.0030565687924576433,240.86741529044843,0.0019008441091391286
2026-02-07 12:40:00,67613.75,67815.05,67609.05,67778.85,0,0.0023530569563900493,238.3768854730569,0.0018202975720837107
2026-02-07 12:45:00,67783.0,67841.85,67585.05,67692.25,0,-0.0012785016405141133,239.6928223004354,0.0017979869194972222
2026-02-07 12:50:00,67693.2,67893.65,67693.2,67880.35,0,0.0027748987730335357,236.95762056191674,0.0019612754659734306
2026-02-07 12:55:00,67880.35,68026.95,67880.35,67975.15,0,0.001395600699078375,230.50350448840317,0.0019145943245398847
2026-02-07 13:00:00,67974.6,68091.35,67878.45,68065.25,0,0.0013246067076251244,229.24611125293578,0.001940229670090428
2026-02-07 13:05:00,68062.75,68131.45,67972.65,68075.05,0,0.00014396912621666164,224.21424594893602,0.0018687776686180065
2026-02-07 13:10:00,68070.55,68096.95,67929.25,67929.25,0,-0.002144050678588538,220.17751393564922,0.0019461223559608884
2026-02-07 13:15:00,67927.45,68038.95,67927.45,68023.55,0,0.0013872463843774057,212.41483408348557,0.0018838982032469561
2026-02-07 13:20:00,68029.95,68078.45,67858.95,67867.55,0,-0.002295957108720778,212.9209173805099,0.0019816222599360555
2026-02-07 13:25:00,67862.75,67974.05,67851.95,67906.65,0,0.0005759562727067122,206.43370879058654,0.0019881434039340064
2026-02-07 13:30:00,67913.25,68030.75,67903.15,67939.55,0,0.0004843713058333644,200.802729425542,0.0018950810800298493
2026-02-07 13:35:00,67942.95,67970.95,67793.15,67836.75,0,-0.0015142557227309356,199.1596772788173,0.001856915593922167
2026-02-07 13:40:00,67841.45,67893.95,67771.55,67804.75,0,-0.0004718320070726286,193.6768430483431,0.0018145673687772073
